0809,"Other eyelid incision","Other incision of eyelid"
0811,"Eyelid biopsy","Biopsy of eyelid"
0819,"Eyelid dx procedure NEC,"Other diagnostic procedures on eyelid"
0820,"Remove eyelid lesion NOS,"Removal of lesion of eyelid"
0821,"Chalazion excision","Excision of chalazion"
0822,"Excise minor les lid NEC,"Excision of other minor lesion of eyelid"
0823,"Exc maj les lid prt-thic","Excision of major lesion of eyelid"
0824,"Exc maj les lid ful-thic","Excision of major lesion of eyelid"
0825,"Destruction lid lesion","Destruction of lesion of eyelid"
0831,"Ptosis rep-front mus sut","Repair of blepharoptosis by frontalis muscle technique with suture"
0832,"Ptosis rep-fron mus slng","Repair of blepharoptosis by frontalis muscle technique with fascial sling"
0833,"Ptosis rep-levat mus adv","Repair of blepharoptosis by resection or advancement of levator muscle or aponeurosis"
0834,"Ptosis rep-levat mus NEC,"Repair of blepharoptosis by other levator muscle techniques"
0835,"Ptos rep-tarsal techniq","Repair of blepharoptosis by tarsal technique"
0836,"Blepharoptos repair NEC,"Repair of blepharoptosis by other techniques"
0837,"Reduc overcorrect ptosis","Reduction of overcorrection of ptosis"
0838,"Correct lid retraction","Correction of lid retraction"
0841,"Thermocaut/entropion rep","Repair of entropion or ectropion by thermocauterization"
0842,"Suture entropion repair","Repair of entropion or ectropion by suture technique"
0843,"Wedg resec entropion rep","Repair of entropion or ectropion with wedge resection"
1421,"Chorioret les diathermy","Destruction of chorioretinal lesion by diathermy"
1422,"Chorioretin les cryother","Destruction of chorioretinal lesion by cryotherapy"
2932,"Pharyngeal diverticulec","Pharyngeal diverticulectomy"
2933,"Pharyngectomy","Pharyngectomy (partial)"
2939,"Excis/destr les phar NEC,"Other excision or destruction of lesion or tissue of pharynx"
294,"Plastic op on pharynx","Plastic operation on pharynx"
2951,"Suture of pharyngeal lac","Suture of laceration of pharynx"
2952,"Clos branch cleft fistul","Closure of branchial cleft fistula"
2953,"Clos pharynx fistula NEC,"Closure of other fistula of pharynx"
2954,"Lysis pharyngeal adhes","Lysis of pharyngeal adhesions"
2959,"Pharyngeal repair NEC,"Other repair of pharynx"
3322,"Fiber-optic bronchoscopy","Fiber-optic bronchoscopy"
3323,"Other bronchoscopy","Other bronchoscopy"
3324,"Closed bronchial biopsy","Closed [endoscopic] biopsy of bronchus"
3325,"Open bronchial biopsy","Open biopsy of bronchus"
3326,"Closed lung biopsy","Closed [percutaneous] [needle] biopsy of lung"
3327,"Clos endoscopic lung bx","Closed endoscopic biopsy of lung"
3328,"Open lung biopsy","Open biopsy of lung"
3329,"Bronch/lung dx proc NEC,"Other diagnostic procedures on lung or bronchus"
3331,"Destr phren-lung collaps","Destruction of phrenic nerve for collapse of lung"
3332,"Pnemothorax-lung collaps","Artificial pneumothorax for collapse of lung"
3333,"Pneumoperit-lung collaps","Pneumoperitoneum for collapse of lung"
3334,"Thoracoplasty","Thoracoplasty"
3339,"Surg collaps of lung NEC,"Other surgical collapse of lung"
3341,"Bronchial lacerat suture","Suture of laceration of bronchus"
3342,"Bronchial fistula clos","Closure of bronchial fistula"
3343,"Lung laceration closure","Closure of laceration of lung"
3348,"Bronchial repair NEC,"Other repair and plastic operations on bronchus"
3349,"Lung repair NEC,"Other repair and plastic operations on lung"
3350,"Lung transplant NOS,"Lung transplantation"
3351,"Unilat lung transplant","Unilateral lung transplantation"
3352,"Bilat lung transplant","Bilateral lung transplantation"
336,"Comb heart/lung transpla","Combined heart-lung transplantation"
3371,""Endo ins/re bron val",one""
3372,"Endo pulm arwy flow msmt","Endoscopic pulmonary airway flow measurement"
3373,""Endo ins/re brnc val",mul""
3378,"Endo rem bronch devc/sub","Endoscopic removal of bronchial device(s) or substances"
3379,"Endo insrt bronc def/sub","Endoscopic insertion of other bronchial device or substances"
3391,"Bronchial dilation","Bronchial dilation"
3392,"Bronchial ligation","Ligation of bronchus"
3393,"Puncture of lung","Puncture of lung"
3398,"Bronchial operation NEC,"Other operations on bronchus"
3399,"Lung operation NEC,"Other operations on lung"
3401,"Incision of chest wall","Incision of chest wall"
3402,"Exploratory thoracotomy","Exploratory thoracotomy"
3403,"Reopen thoracotomy site","Reopening of recent thoracotomy site"
3404,"Insert intercostal cath","Insertion of intercostal catheter for drainage"
3405,"PlEuroperitoneal shunt","Creation of pleuroperitoneal shunt"
3406,"Thorac drain pleurl cav","Thoracoscopic drainage of pleural cavity"
3409,"Other pleural incision","Other incision of pleura"
341,"Incision of mediastinum","Incision of mediastinum"
3420,"Thoracoscopic pleural bx","Thoracoscopic pleural biopsy"
3421,"Transpleura thoracoscopy","Transpleural thoracoscopy"
3422,"Mediastinoscopy","Mediastinoscopy"
3423,"Chest wall biopsy","Biopsy of chest wall"
3424,"Pleural biopsy NEC,"Other pleural biopsy"
3425,"Clos mediastinal biopsy","Closed [percutaneous] [needle] biopsy of mediastinum"
3426,"Open mediastinal biopsy","Open mediastinal biopsy"
3427,"Biopsy of diaphragm","Biopsy of diaphragm"
3428,"Dx procedure thorax NEC,"Other diagnostic procedures on chest wall"
3429,"Dx proc mediastinum NEC,"Other diagnostic procedures on mediastinum"
343,"Destruct mediastin les","Excision or destruction of lesion or tissue of mediastinum"
344,"Destruct chest wall les","Excision or destruction of lesion of chest wall"
3471,"Suture chest wall lacer","Suture of laceration of chest wall"
3472,"Thoracostomy closure","Closure of thoracostomy"
3473,"Clos thoracic fistul NEC,"Closure of other fistula of thorax"
3474,"Pectus deformity repair","Repair of pectus deformity"
3479,"Other chest wall repair","Other repair of chest wall"
3481,"Excise diaphragm lesion","Excision of lesion or tissue of diaphragm"
3482,"Suture diaphragm lacerat","Suture of laceration of diaphragm"
3483,"Close diaphragm fistula","Closure of fistula of diaphragm"
3484,"Other diaphragm repair","Other repair of diaphragm"
3485,"Implant diaphra pacemake","Implantation of diaphragmatic pacemaker"
3489,"Diaphragm operation NEC,"Other operations on diaphragm"
3491,"Thoracentesis","Thoracentesis"
3492,"Inject into thorax cavit","Injection into thoracic cavity"
3493,"Repair of pleura","Repair of pleura"
3499,"Thoracic operation NEC,"Other operations on thorax"
3500,"Closed valvotomy NOS,"Closed heart valvotomy"
3501,"Closed aortic valvotomy","Closed heart valvotomy"
3502,"Closed mitral valvotomy","Closed heart valvotomy"
3503,"Closed pulmon valvotomy","Closed heart valvotomy"
3504,"Closed tricusp valvotomy","Closed heart valvotomy"
3505,"Endovas repl aortc valve","Endovascular replacement of aortic valve"
3506,"Trnsapcl rep aortc valve","Transapical replacement of aortic valve"
3507,"Endovas repl pulm valve","Endovascular replacement of pulmonary valve"
3508,"Trnsapcl repl pulm valve","Transapical replacement of pulmonary valve"
3509,"Endovas repl uns hrt vlv","Endovascular replacement of unspecified heart valve"
3510,"Open valvuloplasty NOS,"Open heart valvuloplasty without replacement"
3511,"Opn aortic valvuloplasty","Open heart valvuloplasty of aortic valve without replacement"
3512,"Opn mitral valvuloplasty","Open heart valvuloplasty of mitral valve without replacement"
3513,"Opn pulmon valvuloplasty","Open heart valvuloplasty of pulmonary valve without replacement"
3514,"Opn tricus valvuloplasty","Open heart valvuloplasty of tricuspid valve without replacement"
3520,"Opn/oth rep hrt vlv NOS,"Open and other replacement of unspecified heart valve"
3521,"Opn/oth rep aort vlv-tis","Open and other replacement of aortic valve with tissue graft"
3522,"Opn/oth rep aortic valve","Open and other replacement of aortic valve"
3523,"Opn/oth rep mtrl vlv-tis","Open and other replacement of mitral valve with tissue graft"
3451,"Decortication of lung","Decortication of lung"
3452,"Thoracoscopc decort lung","Thoracoscopic decortication of lung"
3459,"Other pleural excision","Other excision of pleura"
346,"Scarification of pleura","Scarification of pleura"
310,"Injection of larynx","Injection of larynx"
311,"Temporary tracheostomy","Temporary tracheostomy"
3121,"Mediastinal tracheostomy","Mediastinal tracheostomy"
3129,"Other perm tracheostomy","Other permanent tracheostomy"
313,"Incis larynx trachea NEC,"Other incision of larynx or trachea"
3141,"Tracheoscopy thru stoma","Tracheoscopy through artificial stoma"
3142,"Larygnoscopy/tracheoscop","Laryngoscopy and other tracheoscopy"
3143,"Closed biopsy larynx","Closed [endoscopic] biopsy of larynx"
3144,"Closed biopsy trachea","Closed [endoscopic] biopsy of trachea"
3145,"Opn bx larynx or trachea","Open biopsy of larynx or trachea"
3148,"Oth larynx dx procedure","Other diagnostic procedures on larynx"
3149,"Oth trachea dx procedure","Other diagnostic procedures on trachea"
315,"Local destruc trach les","Local excision or destruction of lesion or tissue of trachea"
3161,"Suture of laryngeal lac","Suture of laceration of larynx"
3162,"Laryngeal fistula clos","Closure of fistula of larynx"
3163,"Laryngostomy revision","Revision of laryngostomy"
3164,"Laryngeal fx repair","Repair of laryngeal fracture"
3169,"Other laryngeal repair","Other repair of larynx"
3171,"Suture of tracheal lacer","Suture of laceration of trachea"
3172,"Closure of tracheostomy","Closure of external fistula of trachea"
3173,"Trachea fistula clos NEC,"Closure of other fistula of trachea"
3174,"Revision of tracheostomy","Revision of tracheostomy"
3175,"Tracheal reconstruction","Reconstruction of trachea and construction of artificial larynx"
3179,"Other tracheal repair","Other repair and plastic operations on trachea"
3191,"Laryngeal nerv division","Division of laryngeal nerve"
3192,"Lysis trach/larynx adhes","Lysis of adhesions of trachea or larynx"
3193,"Replace trac/laryn stent","Replacement of laryngeal or tracheal stent"
3194,"Tracheal injection","Injection of locally-acting therapeutic substance into trachea"
3195,"Tracheoesoph fistulizat","Tracheoesophageal fistulization"
3198,"Oth laryngeal operation","Other operations on larynx"
3199,"Other tracheal operation","Other operations on trachea"
3201,"Endosc destruc bronc les","Endoscopic excision or destruction of lesion or tissue of bronchus"
3209,"Other destruc bronc les","Other local excision or destruction of lesion or tissue of bronchus"
321,"Other bronchial excision","Other excision of bronchus"
3220,"Thorac exc lung lesion","Thoracoscopic excision of lesion or tissue of lung"
3221,"Emphysema bleb plication","Plication of emphysematous bleb"
3222,"Lung vol reduction surg","Lung volume reduction surgery"
3223,"Open abltn lung les/tiss","Open ablation of lung lesion or tissue"
3224,"Perc abltn lung les/tiss","Percutaneous ablation of lung lesion or tissue"
3225,"Thor abltn lung les/tiss","Thoracoscopic ablation of lung lesion or tissue"
3226,"Abltn lung tiss NEC/NOS,"Other and unspecified ablation of lung lesion or tissue"
3227,""Brnc thrmplsty",ablt mscl""
3228,"Endosc destruc lung les","Endoscopic excision or destruction of lesion or tissue of lung"
3229,"Destroy loc lung les NEC,"Other local excision or destruction of lesion or tissue of lung"
3230,"Thorac seg lung resect","Thoracoscopic segmental resection of lung"
3239,"Oth seg lung resect NOS,"Other and unspecified segmental resection of lung"
3241,"Thorac lobectomy lung","Thoracoscopic lobectomy of lung"
3249,"Lobectomy of lung NEC,"Other lobectomy of lung"
3250,"Thoracospc pneumonectomy","Thoracoscopic pneumonectomy"
3259,"Other pneumonectomy NOS,"Other and unspecified pneumonectomy"
326,"Rad dissec thorac struct","Radical dissection of thoracic structures"
329,"Other excision of lung","Other excision of lung"
330,"Incision of bronchus","Incision of bronchus"
331,"Incision of lung","Incision of lung"
3320,"Thoracoscopc lung biopsy","Thoracoscopic lung biopsy"
3321,"Bronchoscopy thru stoma","Bronchoscopy through artificial stoma"
3691,"Coron vess aneurysm rep","Repair of aneurysm of coronary vessel"
3699,"Heart vessel op NEC,"Other operations on vessels of heart"
370,"Pericardiocentesis","Pericardiocentesis"
3710,"Incision of heart NOS,"Incision of heart"
3711,"Cardiotomy","Cardiotomy"
3712,"Pericardiotomy","Pericardiotomy"
3720,"Noninvas elect stimulatn","Noninvasive programmed electrical stimulation [NIPS]"
3721,"Rt heart cardiac cath","Right heart cardiac catheterization"
3524,"Opn/oth rep mitral valve","Open and other replacement of mitral valve"
3525,"Opn/oth rep pulm vlv-tis","Open and other replacement of pulmonary valve with tissue graft"
3526,"Opn/oth repl pul valve","Open and other replacement of pulmonary valve"
3527,"Opn/oth rep tcspd vlv-ts","Open and other replacement of tricuspid valve with tissue graft"
3528,"Opn/oth repl tcspd valve","Open and other replacement of tricuspid valve"
3531,"Papillary muscle ops","Operations on papillary muscle"
3532,"Chordae tendineae ops","Operations on chordae tendineae"
3533,"Annuloplasty","Annuloplasty"
3534,"Infundibulectomy","Infundibulectomy"
3535,"Trabecul carneae cord op","Operations on trabeculae carneae cordis"
3539,"Tiss adj to valv ops NEC,"Operations on other structures adjacent to valves of heart"
3541,"Enlarge existing sep def","Enlargement of existing atrial septal defect"
3542,"Create septal defect","Creation of septal defect in heart"
3550,"Prosth rep hrt septa NOS,"Repair of unspecified septal defect of heart with prosthesis"
3551,"Pros rep atrial def-opn","Repair of atrial septal defect with prosthesis"
3552,"Pros repair atria def-cl","Repair of atrial septal defect with prosthesis"
3553,"Pros rep ventric def-opn","Repair of ventricular septal defect with prosthesis"
3554,"Pros rep endocar cushion","Repair of endocardial cushion defect with prosthesis"
3555,"Pros rep ventrc def-clos","Repair of ventricular septal defect with prosthesis"
3560,"Grft repair hrt sept NOS,"Repair of unspecified septal defect of heart with tissue graft"
3561,"Graft repair atrial def","Repair of atrial septal defect with tissue graft"
3562,"Graft repair ventric def","Repair of ventricular septal defect with tissue graft"
3563,"Grft rep endocar cushion","Repair of endocardial cushion defect with tissue graft"
3570,"Heart septa repair NOS,"Other and unspecified repair of unspecified septal defect of heart"
3571,"Atria septa def rep NEC,"Other and unspecified repair of atrial septal defect"
